book_title,chapter_number,chapter_title,sentence_number,sentence_text
El Filibusterismo,19,Ang Mitsa,10,"Ilang sandali pa ay umalis na si Placido at nilibot ang Sibakong, Tundo, San Nicolas, at Sto. KriSto. Mainit ang ulo ni Placido."
El Filibusterismo,19,Ang Mitsa,11,Maya-maya’y nakaramdam siya ng gutom at naisipang umuwi.
El Filibusterismo,19,Ang Mitsa,12,Inisip niya na wala na sa kanyang tinutuluyan ang ina at nagtungo na sa kapitbahay upang makipangginggi.
El Filibusterismo,19,Ang Mitsa,13,Ngunit mali siya ng akala dahil naroon pa ang ina at naghihintay sa kanya.
El Filibusterismo,19,Ang Mitsa,14,Pinakiusapan daw ni Kabesang Andang sa prokurador ng Agustino na iayos ang suliranin ni Placido sa nakagalit na Dominiko.
El Filibusterismo,19,Ang Mitsa,15,Ngunit matigas si Placido.
El Filibusterismo,19,Ang Mitsa,16,Tatalon daw muna siya sa ilog Pasig o magtutulisan bago mag-aral na muli.
El Filibusterismo,19,Ang Mitsa,17,Muling nagsermon ang ina tungkol sa pagtitiis.
El Filibusterismo,19,Ang Mitsa,18,Hindi na lang kumain si Placido at saka muling umalis.
El Filibusterismo,19,Ang Mitsa,19,Pumunta siya sa daungan ng bapor.
El Filibusterismo,19,Ang Mitsa,20,Doon ay naisip niya  na magpunta ng Hongkong upang magpayaman at kalabin ang mga pari sa kanyang pagbabalik.
El Filibusterismo,19,Ang Mitsa,21,Gabi na at dahil sa walang natagpuang kaibigan ay nagtungo siya sa perya.
El Filibusterismo,19,Ang Mitsa,22,Doon niya nakita si Simoun.
El Filibusterismo,19,Ang Mitsa,23,Ikinuwento niya dito ang nangyari sa kanya at ang planong magpunta sa Hongkong.
El Filibusterismo,19,Ang Mitsa,24,Isinama ni Simoun Placido sa kanyang karwahe.
El Filibusterismo,19,Ang Mitsa,25,Nakita nila sina Isagani at Paulita na magkasama.
El Filibusterismo,19,Ang Mitsa,26,Nainggit naman si Placido kina Isagani at Simoun.
El Filibusterismo,19,Ang Mitsa,27,Pagkaraan ay muling nagpatuloy sa paglalakbay ang dalawa.
El Filibusterismo,19,Ang Mitsa,28,Nakarating sila sa isang bahay na pagawaan ng mga pulbura na pinangangasiwaan ng dating guro sa San Diego.
El Filibusterismo,19,Ang Mitsa,29,"Inatasan si Simoun na pakipagkitaan ng guro ang tenyente at ang kabo ng mga militar, gayundin si Kabesang Tales."
El Filibusterismo,19,Ang Mitsa,30,Anang guro ay di pa sila handa.
El Filibusterismo,19,Ang Mitsa,31,"Ngunit ayon kay Simoun ay sapat na sina Kabesang Tales, ang mga naging kabinero at isang rehinameyento ng mga kawal dahil kung ipagpapaliban pa raw nila ang plano ay baka patay na si Maria Clara."
El Filibusterismo,19,Ang Mitsa,32,Dalawang oras din na nag-usap sa bahay ni Simoun at ang binata bago umuwi sa kaserahan si Placido.
El Filibusterismo,19,Ang Mitsa,33,Kinabukasan ay nakikinig na sa pangaral ng kanyang ina si Placido.
El Filibusterismo,19,Ang Mitsa,34,Hindi na rin siya tumutol sa mga payo nito.
El Filibusterismo,19,Ang Mitsa,35,Pagkaraan ay pinauwi na niya ang ina sa Batangas dahil baka malaman pa daw ng prokurador na naroon siya at hihingian pa ito ng regalo at pamisa.
El Filibusterismo,20,Si Don Custodio,1,Nasa mga kamay ni Don Custodio ang usapin sa akademya ng wikang Kastila.
El Filibusterismo,20,Si Don Custodio,2,Siya ang pinagkatiwalaan lumutas sa suliraning ito.
El Filibusterismo,20,Si Don Custodio,3,Si Don Custodio de Salazar y Sanchez de Monteredondo o kilala sa tawag na “Buena Tinta” ay tanyag sa bahagi ng lipunan sa Maynila.
El Filibusterismo,20,Si Don Custodio,4,Nakapag-asawa siya ng mayaman at sa pamamagitan nito ay nakapag-negosyo.
El Filibusterismo,20,Si Don Custodio,5,Siya ay pinupuri kahit kulang sa kaalaman sa mga tungkuling kanyang hinahawakan dahil si Don Custodio ay masipag.
El Filibusterismo,20,Si Don Custodio,6,Nang magtungo sa Espanya ay walang pumansin sa kanya dahil sa kakulangan niya sa pinag-aralan.
El Filibusterismo,20,Si Don Custodio,7,Wala pang isang taon ay bumalik na rin siya sa Pilipinas at nagyabang sa mga Pilipino sa kanyang kunwaring magandang karanasan sa Madrid.
El Filibusterismo,20,Si Don Custodio,8,Ipinalagay niyang siya’y isang amo at manananggol.
El Filibusterismo,20,Si Don Custodio,9,Naniniwala siyang may ipinanganak upang mag-utos at ang iba’y upang sumunod.
El Filibusterismo,20,Si Don Custodio,10,"Para sa kanya, ang mga Pilipino ay ipinanganak upang maging utusan."
El Filibusterismo,20,Si Don Custodio,11,Pagkaraan ng labinlimang araw ay nakabuo na ng pasya si Don Custodio at handa na niya itong ipaalam sa lahat.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,1,Ang Les Choches de Corneville ng bantog na mga Pranses ay may pagtatanghal sa Teatro de Variendades ng gabing iyon.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,2,Mabilis na naubos ang mga tiket para sa dula.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,3,Hindi abalang pumasok sa tanghalan ang Kastila na tila pulubi na si Camarroncocido.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,4,"Nilapitan siya ni Tiyo Kiko, isang matandang lalaki na nakasuot ng amerikanang hanggang tuhod at ipinakita ang anim na pisong galing sa mga Pranses na kinita niya sa pagdidikit ng mga paskil."
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,5,Ngunit sinumbatan ni Camarroncocido si Tiyo Kiko at sinabing ang kikitain sa buong palabas ay mapupunta sa mga pari.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,6,Ang pagtatanghal ay humati sa Maynila.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,7,"Masagwa daw at laban sa moralidad ang palabas sabi ng mga tutol na sina Don Custodio, mga pari, pati na mga babaeng may asawa at may kasintahan."
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,8,"May mga taong nagtatanggol naman sa palabas kagaya ng mga pinuno ng hukbo, mga marino, mga matataas na tao, mga kawani at mga babaeng walang kasintahan."
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,9,"Naging malaking bulung-bulungan ang palabas at kasamang nababanggit ang Kapitan Heneral, si Simoun, si Quiroga at ang mga artiSta. Pinuna ni Camarroncocido ang mga nais manood na kaya daw naroon ay para malaman kung bakit bawal at dapat ipagbawal ang palabas."
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,10,Nang umalis na si Tiyo Kiko ay may napansin si Camarroncocido na mga taong tila hindi sanay mag-amerikana at sa wari niya ay umiiwas na mapuna.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,11,May isang kagawad ng hukbo ang kumausap sa mga di-kilalang tao na apat o lima sa bawat pulutong.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,12,Pagkaraan ay masiglang lumapit ang kagawad sa isang karwahe na lulan si Simoun.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,13,"May narinig si Camarroncocido na wikang Kastila na ang ibig sabihin ay “Ang hudyat ay isang putok”, saka niya nasabi sa sarili na tila may binabalak ang mga ito."
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,14,Nagpatuloy sa paglalakad ang pulubi.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,15,May dalawang tao siyang naririnig na nag-uusap at sinabing ang mga kura ay malakas kaysa Heneral.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,16,Umaalis daw ang Heneral samantalang ang mga pari ay naiiwan at ang hudyat na isang putok ang kanilang ikayayaman.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,17,Naaawa man sa bayan ngunit wala namang pakiaalam si Camarroncocido sa mga narinig.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,18,"Samantala, sa labas ng dulaan ay makikita si Tadeo na niloloko ang isang kababayang tanga sa pagsasabi ng mga kahanga-hangang kasinungalingan."
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,19,Sinabi ni Tadeo sa kausap na kilala niya ang mga malalaking tao na nadaan at kaibigan niya ang mga ito kahit hindi naman totoo.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,20,Dumating ang mga mag-tiyahin na sina Donya Victorina at Paulita Gomez.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,21,Kahit na nagbabalatkayo ay nakilala pa rin ni Tadeo si Padre Irene na ‘di naitago ng tunay na katauhan dahil sa mahaba niyang ilong.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,22,Dumating din si Don Custodio.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,23,"Nang dumating sina Makaraig, Pecson, Sandoval at Isagani ay lumapit si Tadeo sa kanila saka bumati."
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,24,May sobra silang isang tiket dahil hindi sumama si Basilio.
El Filibusterismo,21,Mga Anyo ng Taga-Maynila,25,"Dahil dito’y inanyayahan nila sa Tadeo sa loob, agad siyang sumama sa apat, at iniwan ang kababayang kanina lamang ay kausap ngunit ngayon ay nag-iisa na."
El Filibusterismo,22,Ang Palabas,1,Punong-puno ng tao sa dulaan ngunit lampas na sa oras ay ‘di pa rin nagsisimula ang palabas dahil hinihintay pa ang Kapitan Heneral.
El Filibusterismo,22,Ang Palabas,2,"Marami nang naiinip, nagsisipadyak at sumisigaw na buksan na ang tabing."
El Filibusterismo,22,Ang Palabas,3,Ang lugar na tinatawag na palko na may pulang kurtina ay uupuan ng Kapitan Heneral.
El Filibusterismo,22,Ang Palabas,4,Isang ginoo ang umupo sa butaka at ayaw tumindig.
El Filibusterismo,22,Ang Palabas,5,Si Don Primitivo kasi ang may-ari ng upuan kinauupuan nito.
El Filibusterismo,22,Ang Palabas,6,Dahil dito’y tinawag ni Don Primitivo ang tagapaghatid sa upuan nang makita niya na ayaw tumindig ng ginoo.
El Filibusterismo,22,Ang Palabas,7,"Ang pagmamatigas ni Don Primitivo ay nagdulot ng kaguluhan at kasiyahan sa mga taong naiiniP.  Samantala, habang nagaganap ang kaguluhan ay biglang tumugtog ang marchareal dahil dumating na ang Kapitan Heneral."
El Filibusterismo,22,Ang Palabas,8,Sinasabing manonood ang Kapitan Heneral ng palabas dahil sa dalawang dahilan.
El Filibusterismo,22,Ang Palabas,9,Ang una ay hinahamon diumano ito ng simbahan at ang pangalawa ay dahil ito ay may pagnanasa lamang na makita ang pagtatanghal.
El Filibusterismo,22,Ang Palabas,10,Nasa loob din ng dulaan si Pepay at katapat ng mga estudyante ang kinauupuang palko nito.
El Filibusterismo,22,Ang Palabas,11,Kinuntsaba siya ng mga estudyante at siyang gagamitin kay Don Custodio upang palambutin ang puso nito.
El Filibusterismo,22,Ang Palabas,12,Noong hapong iyon ay sumulat si Pepay sa kagalang-galang na tagapayo at naghihintay ng kasagutan.
El Filibusterismo,22,Ang Palabas,13,Naroroon din si Don Manuel na panay ang pasaring kay Don Custodio.
El Filibusterismo,22,Ang Palabas,14,Si Makaraig ay makahulugang tumitingin kay Pepay na parang ibig ipahiwatig na mayroon siyang sasabihin.
El Filibusterismo,22,Ang Palabas,15,"Masaya ang mga estudyante, si Pepay pati na si Pecson."
El Filibusterismo,22,Ang Palabas,16,Si Isagani lang ang hindi dahil nakita niya sa dulaan si Paulita na kasama ni Pelaez na kanyang karibal.
El Filibusterismo,22,Ang Palabas,17,"Maya-maya’y umawit si Gertude, isang Pransesa."
El Filibusterismo,22,Ang Palabas,18,Sige sa pagsalin si Tadeo sa wikang Kastila ng mga salitang Pranses na naririnig.
El Filibusterismo,22,Ang Palabas,19,Gayon din ang ginawa ni Juanito Pelaez kina Paulita Gomez at Donya Victorina.
El Filibusterismo,22,Ang Palabas,20,Lamang ay madalas mali ang pagsalin ni Juanito.
El Filibusterismo,22,Ang Palabas,21,Dito rin nagsimula ang paghanga ng Donya sa kanya at hinangad na pakasalan ang binatang kuba pag namatay ang mister na si Don Tiburcio.
El Filibusterismo,22,Ang Palabas,22,Umawit din si Serpolette.
El Filibusterismo,22,Ang Palabas,23,Mayroong pumalakpak na nakilala ni Tadeo na si Padre Irene.
El Filibusterismo,22,Ang Palabas,24,Pinapag-espiya pala ito ni Padre Salvi kung sadyang masama nga ang palabas ng mga Pranses.
El Filibusterismo,22,Ang Palabas,25,Namukhaan ng mananayaw si Padre Irene at kakilala pala siya ni Serpolette doon pa sa Europa.
El Filibusterismo,22,Ang Palabas,26,Pagkaraan ay may isang bababeng dumating na may kasamang asawa.
El Filibusterismo,22,Ang Palabas,27,Ipinagmamalaki pa niya ang pagkahuli ng dating.
El Filibusterismo,22,Ang Palabas,28,Nang makitang wala pang laman sa may palko ay inaway ng ginang ang asawa.
El Filibusterismo,22,Ang Palabas,29,Sinutsutan siya ng mga tao at sa inis ay tinawag niya ang mga ito na mga “ungas” at akala mo daw ay marurunong mag-pranses.
El Filibusterismo,22,Ang Palabas,30,Si Ben Zayb naman ay panay ang panunuligsa sa pinapanood at sinabing ang mga nagsiganap ay hindi mga artista at ‘di marunong umawit.
El Filibusterismo,22,Ang Palabas,31,"Sa palabas ay kakikitaan ng kahalayan at pagnanais sa kababaihan ang mga kalalakihang tulad nina Don Custodio, Tadeo, Macaraig at Pecson ngunit sila ay nalungkot sapagkat hindi itinanghal ang hinihintay nilang cancan."
El Filibusterismo,22,Ang Palabas,32,Napag-usapan din ang ”di pagsipot ni Simoun sa dulaan.
El Filibusterismo,22,Ang Palabas,33,Pinagtalunan naman ng mga estudyante ang kagandahan at kapangitan ng wikang Pranses.
El Filibusterismo,22,Ang Palabas,34,"Galing si Makaraig kay Pepay, malungkot ang hitsura kaya naman pagbalik niya ay nag-usisa ang mga kapwa mag-aaral."
El Filibusterismo,22,Ang Palabas,35,Dala niya ang balita na may pasya na daw tungkol sa paaralan ayon kay Padre Irene.
El Filibusterismo,22,Ang Palabas,36,Sinang-ayunan daw ang paaralan ngunit ito’y ipaiilalim sa Unibersidad ng Sto. Tomas sa pamamahala ng mga Dominikano.
El Filibusterismo,23,Isang Bangkay,1,Hindi pumunta sa dulaan si Simoun.
El Filibusterismo,23,Isang Bangkay,2,Noong ika-pito ng gabi ay makalawang beses umalis at dumating si Simoun sa bahay na may iba’t ibang taong kasama.
El Filibusterismo,23,Isang Bangkay,3,Nang mag-iikawalo na ay nakita siya ni Makaraig sa may daang Ospital malapit sa kumbento ng Sta. Clara.
El Filibusterismo,23,Isang Bangkay,4,Nakita naman siya ni Camarroncocido sa may dulaan nang mag-iikasiyam na may kausap na tila estudyante.
El Filibusterismo,23,Isang Bangkay,5,Hindi rin pumunta sa teatro si Basilio dahil siya ay papunta sa San Diego.
El Filibusterismo,23,Isang Bangkay,6,Pupunta siya sa bahay ni Kapitan Tiyago upang gamutin ito.
El Filibusterismo,23,Isang Bangkay,7,Habang inaalagaan ni Basilio ang may sakit ay bigla na lang itong sinusumpong dahil sa sobrang paghithit ng opyo.
El Filibusterismo,23,Isang Bangkay,8,Nagbilin naman sina Simoun at si Padre Irene kay Basilio na pagalingin ang may sakit at pagtiisan ito sa pag-aalaga.
El Filibusterismo,23,Isang Bangkay,9,Sa pagrerepaso ni Basilio ay dumating si Simoun.
El Filibusterismo,23,Isang Bangkay,10,Noon lamang sila muling nagkaharap mula nang huli silang magkita sa San Diego.
El Filibusterismo,23,Isang Bangkay,11,Kinamusta ni Simoun si Kapitan Tiyago.
El Filibusterismo,23,Isang Bangkay,12,Ibinalita naman ni Basilio na malubha na ang lagay ng Kapitan dahil kalat na ang lason sa katawan nito.
El Filibusterismo,23,Isang Bangkay,13,Muling hinimok ni Simoun si Basilio na makiisa sa himagsikan laban sa pamahalaang Kastila.
El Filibusterismo,23,Isang Bangkay,14,Ang hindi raw kasi kakampi sa kanila ay ituturing nilang kaaway na dapat patayin.
El Filibusterismo,23,Isang Bangkay,15,Si Basilio daw ang magtatakas kay Maria Clara sa kumbento ni Sta. Clara habang nagkakagulo ang buong lungsod.
El Filibusterismo,23,Isang Bangkay,16,"Ngunit huli na daw ang lahat, ani Basilio."
El Filibusterismo,23,Isang Bangkay,17,Nalaman niyang nagpakamatay na raw si Maria Clara dahil naroon daw siya sa kumbento upang makibalita kaya niya nalaman ang nangyari.
El Filibusterismo,23,Isang Bangkay,18,Nang bumalik siya ay nakita niya ang liham na padala ni Padre Salvi kay Padre Irene na siyang nagpabasa kay Kapitan Tiyago na nag-iiyak nang mabatid na patay na ang anak.
El Filibusterismo,23,Isang Bangkay,19,Nagulat si Simoun sa narinig niyang balita ngunit ayaw niyang maniwala na totoo ito at pinipilit na buhay pa si Maria Clara.
El Filibusterismo,23,Isang Bangkay,20,Nang huminahon na ay umalis agad siya ng silid.
El Filibusterismo,23,Isang Bangkay,21,Naririnig ni Basilio ang mga sigaw ng hinagpis ni Simoun habang paalis ito.
El Filibusterismo,23,Isang Bangkay,22,Nawala na sa isip ni Basilio ang pag-aaral at sa halip inisip ang kasalukuyang kalagayan ni Simoun.
El Filibusterismo,24,Mga Pangarap,1,Ang magkasintahang sina Isagani at Paulita ay mag-uusap sa Luneta.
El Filibusterismo,24,Mga Pangarap,2,Galit si Isagani dahil nakita niyang magkasama sina Paulita at Juanito sa dulaan.
El Filibusterismo,24,Mga Pangarap,3,Ngunit napag-alaman niya na si Donya Victorina raw ang may ibig kay Pelaez kaya nagkatawanan sila ng kausaP. Nagkapalitan din sila ng mga pangarap sa hinaharaP. Nais raw ni Isagani na sa nayon manirahan.
El Filibusterismo,24,Mga Pangarap,4,"Para sa kanya, ang bayang iyon ang tangi niyang kaligayahan bago pa nakilala at nakita si Paulita."
El Filibusterismo,24,Mga Pangarap,5,Ngunit nabatid niyang parang naging may kulang sa kanya ang bayang iyon at natitiyak niyang ang kulang ay ang kanyang nobya.
El Filibusterismo,24,Mga Pangarap,6,Ngunit ayaw pumunta doon ni Paulita.
El Filibusterismo,24,Mga Pangarap,7,Ayaw daw niyang magdaan sa mga bundok na malimatik.
El Filibusterismo,24,Mga Pangarap,8,Ang nais niyang paglalakbay ay sa pamamagitan ng tren.
El Filibusterismo,24,Mga Pangarap,9,Pinaghambing ni Isagani sa isip ang pansin ng mga taong pamahalaan sa nagkaramdam na si Simoun at ang mga sugatang kawal na galing sa digma.
El Filibusterismo,24,Mga Pangarap,10,Sa mga sugatang kawal ay ni walang pumapansin subalit kay Simoun ay nabahala ang marami.
El Filibusterismo,24,Mga Pangarap,11,Iba na raw ang mayaman ayon sa binata.
El Filibusterismo,24,Mga Pangarap,12,Ang bayang nasa isip niya ay ‘di lamang Pilipinas kundi pati ang Espanya.
El Filibusterismo,24,Mga Pangarap,13,Nang dumating sina Paulita ay nginitian niya ang nobyo.
El Filibusterismo,24,Mga Pangarap,14,Ngumiti rin si Isagani at tila ba napawi lahat ng kanyang pagkainis.
El Filibusterismo,24,Mga Pangarap,15,Masaya na sana si Isagani ngunit biglang itinanong ni Donya Victorina kung nasa kanilang nayon ba nagtatago ang asawa niyang si Don Tiburcio.
El Filibusterismo,24,Mga Pangarap,16,Ipinagkaila ng binata ang kanyang nalalaman.
El Filibusterismo,24,Mga Pangarap,17,Ngunit may pahabol na tanong ang Donya na ano daw kaya kung pakasal siya kay Juanito.
El Filibusterismo,24,Mga Pangarap,18,Kinaiinisan man ang kanyang kamag-aral ngunit pinuri pa niya si Juanito sa harap ng Donya.
El Filibusterismo,24,Mga Pangarap,19,Pinagbigyan ni Donya Victorina na magkausap ang pamangkin at ang nobyo nito.
El Filibusterismo,24,Mga Pangarap,20,Kung magkakatuluyan nga naman si Paulita at Isagani ay masasarili niya si Juanito.
El Filibusterismo,25,Tawanan at Iyakan,1,Ang piging ay idinaos ng mga mag-aaral sa Panciteris Macanista de Buen GuSto. Labing-apat silang lahat kabilang na si Sandoval.
El Filibusterismo,25,Tawanan at Iyakan,2,Matatalim magsalita ang mga estudyante.
El Filibusterismo,25,Tawanan at Iyakan,3,Kahit pa nagtatawanan sila ay ramdam pa din ang kanilang hinanakit.
El Filibusterismo,25,Tawanan at Iyakan,4,Dumating na din si Isagani.
El Filibusterismo,25,Tawanan at Iyakan,5,Si Pelaez na lang ang wala.
El Filibusterismo,25,Tawanan at Iyakan,6,"Sana daw ay si Basilio na lang ang inimbitahan kaysa kay Juanito, ani Tadeo."
El Filibusterismo,25,Tawanan at Iyakan,7,Malalasing pa daw sana nila si Basilio at baka sakaling mapaamin ang lihim tungkol sa nawawalang bata at sa isang mongha.
El Filibusterismo,25,Tawanan at Iyakan,8,"Habang kumakain ay inihandog nila kay Don Custodio ang pansit lang-lang, ang sopas ay tinaguriang sopas ng panukala, ang lumpiang intsik ay inalay kay Padre Irene at ang torta’y inukol sa prayle (torta de Frailes)."
El Filibusterismo,25,Tawanan at Iyakan,9,Tumutol si Isagani.
El Filibusterismo,25,Tawanan at Iyakan,10,Di daw dapat isama sa panunumpa ang isang pari.
El Filibusterismo,25,Tawanan at Iyakan,11,Sinegundahan ito ni Tadeo.
El Filibusterismo,25,Tawanan at Iyakan,12,Kahabag-habag daw na inihambing ang alimasag sa mga prayle.
El Filibusterismo,25,Tawanan at Iyakan,13,Ang pansit gisado naman ay inukol sa pamahalaan at sa bayan.
El Filibusterismo,25,Tawanan at Iyakan,14,"Ani Makaraig, ang pansit ay katutubong lutuing Pilipino."
El Filibusterismo,25,Tawanan at Iyakan,15,May gusto daw mag-alay ng pansit  kay Quiroga na isa raw sa apat na kapangyarihan sa Pilipinas.
El Filibusterismo,25,Tawanan at Iyakan,16,Samantalang may nagsabi na sa Eminencia Negra (Simoun) raw dapat ialay ang pansit.
El Filibusterismo,25,Tawanan at Iyakan,17,Hindi handa si Tadeo ng mahilingan siyang magtalumpati.
El Filibusterismo,25,Tawanan at Iyakan,18,Nagtalumpati din si Pecson na inatake ang mga pari.
El Filibusterismo,25,Tawanan at Iyakan,19,"Aniya, mula raw sa kamusmusan hanggang sa libingan ay mga pari ang kasama natin."
El Filibusterismo,25,Tawanan at Iyakan,20,May nakakita sa isang utusan ni Padre Sibyla (biserektor sa Unibersidad) na sumakay sa karwahe ni Simoun.
El Filibusterismo,25,Tawanan at Iyakan,21,Nagtitiktik pala ito sa mga mag-aaral.
El Filibusterismo,25,Tawanan at Iyakan,22,"Nasambit tuloy ni Makaraig ang mga katagang, “Ang busabos ng bise-rektor na pinglilingkuran ng panginoon ng Heneral!”"
El Filibusterismo,26,Mga Paskil,1,Maagang nagising si Basilio.
El Filibusterismo,26,Mga Paskil,2,Dadalawin niya ang pasyente sa ospital ng San Juan de Dios saka pupunta sa Pamantasan para sa kanyang lisensiyatura.
El Filibusterismo,26,Mga Paskil,3,Kakatagpuin rin niya si Makaraig para mangutang ng salapi na kanyang gugugulin.
El Filibusterismo,26,Mga Paskil,4,Ang mga naimpok niya kasi ay nagamit na niya sa pagtubos kay Juli.
El Filibusterismo,26,Mga Paskil,5,Sa kanyang paglalakad ay nakasalubong niya ang propesor na malapit sa kanyang loob.
El Filibusterismo,26,Mga Paskil,6,Tinanong siya ng propesor kung nasa piging siya kagabi.
El Filibusterismo,26,Mga Paskil,7,Mabuti raw at wala ito doon.
El Filibusterismo,26,Mga Paskil,8,Nang malamang kasapi si Basilio sa kapisanan ay pinayuhan nito ang binata na umuwi na at sirain ang lahat ng kasulatang magdadawit sa kanya.
El Filibusterismo,26,Mga Paskil,9,Nabanggit ni Basilio si Simoun.
El Filibusterismo,26,Mga Paskil,10,Wala raw kinalaman dahil nahihiga ang mag- aalahas dahil sa sinugatan ng kung sino.
El Filibusterismo,26,Mga Paskil,11,Anang kausap ay may ibang mga kamay na nakapangingilabot dito.
El Filibusterismo,26,Mga Paskil,12,Tinanong ni Basilio kung may kasangkot na tulisan.
El Filibusterismo,26,Mga Paskil,13,Ngunit ang sagot ng propesor ay wala raw dahil puro estudyante daw ang sangkot.
El Filibusterismo,26,Mga Paskil,14,Sa unibersidad daw ay nakakita ng mga paskin o paskil na mapanghimagsik.
El Filibusterismo,26,Mga Paskil,15,May nasalubong silang isa pang propesor na kakilala ni Basilio.
El Filibusterismo,26,Mga Paskil,16,Ang sabi’y nangangamoy na raw si Kapitan Tiyago at nilalapitan na siya ng mga uwak at buwitre.
El Filibusterismo,26,Mga Paskil,17,Nagpatuloy sa paglalakad si Basilio.
El Filibusterismo,26,Mga Paskil,18,"Napag-alaman niya na marami raw mga estudyanteng papupugutan ng ulo, ipabibilanggo, at ibabagsak sa pag-aaral."
El Filibusterismo,26,Mga Paskil,19,Naalala ni Basilio ang sinabi ni Simoun na oras na sila’y itiwalag nila ay ‘di sila makatatapos sa kanilang karera.
El Filibusterismo,26,Mga Paskil,20,Dito’y pinaghinalaan ni Basilio si Simoun na may kinalaman sa mga paskil.
El Filibusterismo,26,Mga Paskil,21,Tinawag ni Simoun si Sandoval ngunit para itong walang narinig.
El Filibusterismo,26,Mga Paskil,22,Tuwang-tuwa naman si Tadeo dahil wala na raw klase.
El Filibusterismo,26,Mga Paskil,23,Ibibilanggo raw lahat ng mga estudyanteng kasama sa kapisanan.
El Filibusterismo,26,Mga Paskil,24,Si Juanito naman ay parang baliw na paulit-ulit na sinasabing wala siyang kinalaman.
El Filibusterismo,26,Mga Paskil,25,Saka umalis nang makitang may papalapit sa kanilang tanod.
El Filibusterismo,26,Mga Paskil,26,Natanaw ni Basilio si Isagani na namumutla ngunit pinagpupuyusan ng kalooban.
El Filibusterismo,26,Mga Paskil,27,Ani Isagani ay hindi na daw mahalaga kung sino ang sumulat sa mga paskil dahil tungkulin ng mga pari ang alamin iyon.
El Filibusterismo,26,Mga Paskil,28,Kung nasaan daw ang panganib ay doon sila dumako dahil naroon ang karangalan.
El Filibusterismo,26,Mga Paskil,29,"Dagdag pa niya, kung ang nasasabi raw sa paskil ay kaayon sa kanilang kalooban, sino man ang sumulat noon ay dapat daw nilang pasalamatan."
El Filibusterismo,26,Mga Paskil,30,Kung hindi naman ay sapat nang tutulan nila at tanggihan. ‘Di naman sang-ayon dito si Basilio kaya tumalikod ito sa kaibigan saka umalis dahil pupunta na siya kay Makaraig para makahiram ng pera. ‘Di niya pinansin ang mga senyas ng mg mga kapitbahay ni Makaraig.
El Filibusterismo,26,Mga Paskil,31,Nang makaharap ang dalawang tanod na beterana ay sinabi niyang naroon siya para makipagkita sa kaibigang si Makaraig.
El Filibusterismo,26,Mga Paskil,32,Nagkatinginan lamang ang dalawang tanod.
El Filibusterismo,26,Mga Paskil,33,"Saka dumating si Makaraig, ang kabo, at dalawang kawal."
El Filibusterismo,26,Mga Paskil,34,Nagtaka si Makaraig sa pagparoon ni Basilio.
El Filibusterismo,26,Mga Paskil,35,Inusig ng kabo si Basilio saka isinama sa pagdakiP.  Sa sasakyan ay ipinagtapat ni Basilio ang kanyang sadya kay Makaraig.
El Filibusterismo,26,Mga Paskil,36,Sinabi ni Makaraig na maaasahan siya ni Basilio at kapag nakapagtapos daw siya ng pagdodoktor ay aanyayahan pa nila ang mga kawal na dumakip sa kanila.
El Filibusterismo,27,Ang Prayle at ang Estudyante,1,Ipinatawag ng isang katedratikong si Padre Fernandez si Isagani.
El Filibusterismo,27,Ang Prayle at ang Estudyante,2,Ito’y labis na iginagalang ng binata.
El Filibusterismo,27,Ang Prayle at ang Estudyante,3,Narinig daw umano ng pari ang pagtatalumpati ni Isagani.
El Filibusterismo,27,Ang Prayle at ang Estudyante,4,Itinanong din nito kung kasama ba siya sa hapunan.
El Filibusterismo,27,Ang Prayle at ang Estudyante,5,Pinuri ng pari ang pagkakaroon ni Isagani ng paninindigan.
El Filibusterismo,27,Ang Prayle at ang Estudyante,6,Nagpatuloy sa pagsasalita ang pari at sinabing may mga dalawang libong estudyante na raw ang naturuan niya o sinikap niyang turuang mabuti at karamihan doon ay pumupula at lumalalos sa mga prayle ngunit walang makapagsalita nang tapatan o harapan.
